OK|adcanto|adcanto|OK|accanto|accanto
Isol|assuefactus|assuefactus|OK|adsuefactus|adsuefactus
OK|assuesco|assuesco|OK|adsuesco|adsuesco
OK|assuetudo|assuetudo|OK|adsuetudo|adsuetudo
OK|assuetus|assuetus|OK|adsuetus|adsuetus
Isol|assuevi|assuevi|OK|adsuevi|adsuevi
OK|assugo|assugo|OK|adsugo|adsugo
OK|assultim|assultim|OK|adsultim|adsultim
OK|assulto|assulto|OK|adsulto|adsulto
OK|assultus|assultus|OK|adsultus|adsultus
Mult|assum|assum|OK|adsum|adsum
OK|assumentum|assumentum|OK|adsumentum|adsumentum
OK|assumo|assumo|OK|adsumo|adsumo
OK|assumptio|assumptio|OK|adsumptio|adsumptio
OK|assumptivus|assumptivus|OK|adsumptivus|adsumptivus
OK|assumptor|assumptor|Isol|adsumptor|adsumptor
OK|assumptrix|assumptrix|Isol|adsumptrix|adsumptrix
Mult|assumptus|assumptus|Mult|adsumptus|adsumptus
OK|assuo|assuo|OK|adsuo|adsuo
OK|assurgo|assurgo|OK|adsurgo|adsurgo
OK|assurrexi|assurrexi|Isol|adsurrexi|adsurrexi
OK|assuspirans|assuspirans|OK|adsuspirans|adsuspirans
OK|assuspiro|assuspiro|OK|adsuspiro|adsuspiro
OK|ast|ast|Isol|adst|adst
OK|asterno|asterno|OK|adsterno|adsterno
OK|astipulatio|astipulatio|OK|adstipulatio|adstipulatio
OK|astipulator|astipulator|OK|adstipulator|adstipulator
OK|astipulatus|astipulatus|OK|adstipulatus|adstipulatus
OK|astipulor|astipulor|OK|adstipulor|adstipulor
OK|astituo|astituo|OK|adstituo|adstituo
OK|asto|asto|OK|adsto|adsto
Isol|astrangulatus|astrangulatus|Isol|adstrangulatus|adstrangulatus
OK|astrangulo|astrangulo|OK|adstrangulo|adstrangulo
OK|astrepo|astrepo|OK|adstrepo|adstrepo
OK|astricte|astricte|OK|adstricte|adstricte
OK|astrictio|astrictio|OK|adstrictio|adstrictio
OK|astrictorius|astrictorius|OK|adstrictorius|adstrictorius
OK|astrictus|astrictus|OK|adstrictus|adstrictus
OK|astridens|astridens|OK|adstridens|adstridens
OK|astrido|astrido|Isol|adstrido|adstrido
OK|astringo|astringo|OK|adstringo|adstringo
OK|astructio|astructio|OK|adstructio|adstructio
OK|astructor|astructor|OK|adstructor|adstructor
OK|astruo|astruo|OK|adstruo|adstruo
OK|astupeo|astupeo|OK|adstupeo|adstupeo
Mult|attactus|attactus|Isol|adtactus|adtactus
OK|attamino|attamino|Isol|adtamino|adtamino
OK|attegro|attegro|OK|adtegro|adtegro
OK|attemperate|attemperate|OK|adtemperate|adtemperate
OK|attempero|attempero|OK|adtempero|adtempero
OK|attempto|attempto|Isol|adtempto|adtempto
OK|attendo|attendo|OK|adtendo|adtendo
OK|attentatio|attentatio|OK|adtentatio|adtentatio
OK|attentatus|attentatus|OK|adtentatus|adtentatus
OK|attente|attente|OK|adtente|adtente
OK|attentio|attentio|OK|adtentio|adtentio
OK|attento|attento|OK|adtento|adtento
Mult|attentus|attentus|Mult|adtentus|adtentus
OK|attenuate|attenuate|OK|adtenuate|adtenuate
OK|attenuatio|attenuatio|OK|adtenuatio|adtenuatio
OK|attenuatus|attenuatus|OK|adtenuatus|adtenuatus
OK|attenuo|attenuo|OK|adtenuo|adtenuo
OK|attermino|attermino|Isol|adtermino|adtermino
OK|attero|attero|OK|adtero|adtero
OK|atterraneus|atterraneus|OK|adterraneus|adterraneus
OK|attertiarius|attertiarius|OK|adtertiarius|adtertiarius
OK|attertiatus|attertiatus|OK|adtertiatus|adtertiatus
Isol|atterui|atterui|Isol|adterui|adterui
OK|attestatio|attestatio|Isol|adtestatio|adtestatio
OK|attestator|attestator|Isol|adtestator|adtestator
Isol|attestatus|attestatus|Isol|adtestatus|adtestatus
OK|attestor|attestor|OK|adtestor|adtestor
OK|attexo|attexo|OK|adtexo|adtexo
OK|attigo|attigo|OK|adtigo|adtigo
OK|attiguus|attiguus|OK|adtiguus|adtiguus
OK|attillo|attillo|OK|adtillo|adtillo
OK|attinae|attinae|OK|adtinae|adtinae
Isol|attinctus|attinctus|Isol|adtinctus|adtinctus
OK|attineo|attineo|OK|adtineo|adtineo
OK|attingo|attingo|OK|adtingo|adtingo
OK|attinguo|attinguo|Isol|adtinguo|adtinguo
OK|attitulatio|attitulatio|Isol|adtitulatio|adtitulatio
OK|attitulo|attitulo|OK|adtitulo|adtitulo
OK|attolero|attolero|OK|adtolero|adtolero
OK|attollentia|attollentia|Isol|adtollentia|adtollentia
OK|attollo|attollo|OK|adtollo|adtollo
Isol|attolo|attolo|Isol|adtolo|adtolo
OK|attondeo|attondeo|OK|adtondeo|adtondeo
OK|attonite|attonite|OK|adtonite|adtonite
Mult|attonitus|attonitus|Mult|adtonitus|adtonitus
OK|attono|attono|OK|adtono|adtono
OK|attonsio|attonsio|Isol|adtonsio|adtonsio
OK|attonsus|attonsus|OK|adtonsus|adtonsus
OK|attorqueo|attorqueo|OK|adtorqueo|adtorqueo
OK|attorreo|attorreo|OK|adtorreo|adtorreo
OK|attractio|attractio|OK|adtractio|adtractio
OK|attractivus|attractivus|OK|adtractivus|adtractivus
Isol|attracto|attracto|Isol|adtracto|adtracto
Mult|attractus|attractus|Mult|adtractus|adtractus
OK|attraho|attraho|OK|adtraho|adtraho
Isol|attrectabilis|attrectabilis|Isol|adtrectabilis|adtrectabilis
OK|attrectatio|attrectatio|OK|adtrectatio|adtrectatio
Isol|attrectator|attrectator|Isol|adtrectator|adtrectator
Mult|attrectatus|attrectatus|Mult|adtrectatus|adtrectatus
OK|attrecto|attrecto|OK|adtrecto|adtrecto
OK|attremo|attremo|OK|adtremo|adtremo
OK|attrepido|attrepido|Isol|adtrepido|adtrepido
Isol|attribulatus|attribulatus|Isol|adtribulatus|adtribulatus
OK|attribuo|attribuo|OK|adtribuo|adtribuo
OK|attributio|attributio|OK|adtributio|adtributio
OK|attributor|attributor|Isol|adtributor|adtributor
OK|attributum|attributum|Isol|adtributum|adtributum
OK|attributus|attributus|OK|adtributus|adtributus
OK|attritio|attritio|Isol|adtritio|adtritio
Mult|attritus|attritus|Mult|adtritus|adtritus
Isol|attrivi|attrivi|OK|adtrivi|adtrivi
OK|attropo|attropo|Isol|adtropo|adtropo
OK|attubernalis|attubernalis|Isol|adtubernalis|adtubernalis
OK|attueor|attueor|Isol|adtueor|adtueor
Isol|attuli|attuli|OK|adtuli|adtuli
OK|attulo|attulo|OK|adtulo|adtulo
OK|attumulo|attumulo|OK|adtumulo|adtumulo
OK|atturatio|atturatio|Isol|adturatio|adturatio
Isol|attusus|attusus|Isol|adtusus|adtusus
Isol|conl|conl|Isol|coll|coll
OK|conlabasco|conlabasco|OK|collabasco|collabasco
OK|conlabefacto|conlabefacto|OK|collabefacto|collabefacto
OK|conlabefio|conlabefio|OK|collabefio|collabefio
OK|conlabello|conlabello|OK|collabello|collabello
OK|conlabor|conlabor|OK|collabor|collabor
Isol|conlaboro|conlaboro|OK|collaboro|collaboro
OK|conlaceratus|conlaceratus|OK|collaceratus|collaceratus
OK|conlacrimatio|conlacrimatio|OK|collacrimatio|collacrimatio
OK|conlacrimo|conlacrimo|OK|collacrimo|collacrimo
Isol|conlacrumo|conlacrumo|Isol|collacrumo|collacrumo
Isol|conlactanea|conlactanea|OK|collactanea|collactanea
OK|conlactaneus|conlactaneus|OK|collactaneus|collactaneus
OK|conlactea|conlactea|OK|collactea|collactea
OK|conlacteus|conlacteus|OK|collacteus|collacteus
OK|conlaetor|conlaetor|OK|collaetor|collaetor
Isol|conlaevo|conlaevo|OK|collaevo|collaevo
OK|conlapsio|conlapsio|OK|collapsio|collapsio
OK|conlapsus|conlapsus|OK|collapsus|collapsus
OK|conlatero|conlatero|OK|collatero|collatero
OK|conlaticius|conlaticius|OK|collaticius|collaticius
OK|conlatio|conlatio|OK|collatio|collatio
OK|conlatitius|conlatitius|Mult|collatitius|collatitius
Isol|conlativum|conlativum|OK|collativum|collativum
OK|conlativus|conlativus|OK|collativus|collativus
OK|conlator|conlator|OK|collator|collator
OK|conlatro|conlatro|OK|collatro|collatro
Mult|conlatus|conlatus|Mult|collatus|collatus
OK|conlaudabilis|conlaudabilis|OK|collaudabilis|collaudabilis
OK|conlaudatio|conlaudatio|OK|collaudatio|collaudatio
OK|conlaudator|conlaudator|OK|collaudator|collaudator
OK|conlaudo|conlaudo|OK|collaudo|collaudo
OK|conlaxo|conlaxo|OK|collaxo|collaxo
OK|conlecta|conlecta|OK|collecta|collecta
OK|conlectaculum|conlectaculum|OK|collectaculum|collectaculum
OK|conlectaneus|conlectaneus|OK|collectaneus|collectaneus
OK|conlectarius|conlectarius|OK|collectarius|collectarius
OK|conlecte|conlecte|Mult|collecte|collecte
OK|conlecticius|conlecticius|OK|collecticius|collecticius
OK|conlectim|conlectim|OK|collectim|collectim
OK|conlectio|conlectio|OK|collectio|collectio
Isol|conlectitius|conlectitius|Mult|collectitius|collectitius
OK|conlectivus|conlectivus|OK|collectivus|collectivus
OK|conlector|conlector|OK|collector|collector
Mult|conlectus|conlectus|Mult|collectus|collectus
OK|conlega|conlega|OK|collega|collega
OK|conlegatarius|conlegatarius|OK|collegatarius|collegatarius
OK|conlegialis|conlegialis|OK|collegialis|collegialis
OK|conlegiarius|conlegiarius|OK|collegiarius|collegiarius
OK|conlegiatus|conlegiatus|OK|collegiatus|collegiatus
OK|conlegium|conlegium|Mult|collegium|collegium
OK|conleprosus|conleprosus|OK|colleprosus|colleprosus
Isol|conlevo|conlevo|OK|collevo|collevo
Isol|conlibeo|conlibeo|OK|collibeo|collibeo
OK|conliberta|conliberta|OK|colliberta|colliberta
OK|conlibertus|conlibertus|OK|collibertus|collibertus
OK|conlibet|conlibet|OK|collibet|collibet
Isol|conlibratio|conlibratio|OK|collibratio|collibratio
OK|conlibro|conlibro|OK|collibro|collibro
OK|conliciae|conliciae|OK|colliciae|colliciae
Isol|conliciares|conliciares|OK|colliciares|colliciares
Isol|conliciaris|conliciaris|OK|colliciaris|colliciaris
OK|conlicio|conlicio|OK|collicio|collicio
OK|conlido|conlido|OK|collido|collido
Isol|conligate|conligate|OK|colligate|colligate
OK|conligatio|conligatio|OK|colligatio|colligatio
Isol|conligatius|conligatius|Isol|colligatius|colligatius
Mult|conligo|conligo|Mult|colligo|colligo
OK|conlimitaneus|conlimitaneus|OK|collimitaneus|collimitaneus
OK|conlimitium|conlimitium|OK|collimitium|collimitium
Isol|conlimito|conlimito|OK|collimito|collimito
Isol|conlimitor|conlimitor|OK|collimitor|collimitor
OK|conlineo|conlineo|OK|collineo|collineo
Isol|conlinio|conlinio|Isol|collinio|collinio
OK|conlino|conlino|OK|collino|collino
OK|conliquefactus|conliquefactus|OK|colliquefactus|colliquefactus
OK|conliquesco|conliquesco|OK|colliquesco|colliquesco
Isol|conliquiae|conliquiae|OK|colliquiae|colliquiae
Isol|conlisio|conlisio|OK|collisio|collisio
Mult|conlisus|conlisus|Mult|collisus|collisus
OK|conlitus|conlitus|OK|collitus|collitus
OK|conlocatio|conlocatio|OK|collocatio|collocatio
Isol|conlocatus|conlocatus|OK|collocatus|collocatus
OK|conloco|conloco|OK|colloco|colloco
OK|conlocupleto|conlocupleto|OK|collocupleto|collocupleto
OK|conlocutio|conlocutio|OK|collocutio|collocutio
OK|conlocutor|conlocutor|OK|collocutor|collocutor
OK|conloquium|conloquium|OK|colloquium|colloquium
OK|conloquor|conloquor|OK|colloquor|colloquor
Isol|conlubet|conlubet|OK|collubet|collubet
OK|conluceo|conluceo|OK|colluceo|colluceo
OK|conluco|conluco|OK|colluco|colluco
Isol|conluctatio|conluctatio|OK|colluctatio|colluctatio
OK|conluctator|conluctator|OK|colluctator|colluctator
Isol|conluctor|conluctor|OK|colluctor|colluctor
OK|conludium|conludium|OK|colludium|colludium
OK|conludo|conludo|OK|colludo|colludo
OK|conlugeo|conlugeo|OK|collugeo|collugeo
OK|conlumino|conlumino|OK|collumino|collumino
OK|conluo|conluo|OK|colluo|colluo
OK|conlurchinatio|conlurchinatio|OK|collurchinatio|collurchinatio
Isol|conlurcinatio|conlurcinatio|OK|collurcinatio|collurcinatio
OK|conlusio|conlusio|OK|collusio|collusio
OK|conlusor|conlusor|OK|collusor|collusor
OK|conlusorie|conlusorie|OK|collusorie|collusorie
OK|conlustro|conlustro|OK|collustro|collustro
OK|conlutio|conlutio|OK|collutio|collutio
Isol|conlutito|conlutito|Isol|collutito|collutito
OK|conlutus|conlutus|OK|collutus|collutus
OK|conluvies|conluvies|Mult|colluvies|colluvies
OK|conluvio|conluvio|OK|colluvio|colluvio
Isol|conluvium|conluvium|OK|colluvium|colluvium
Isol|conmalaxo|conmalaxo|OK|commalaxo|commalaxo
Isol|conmanduco|conmanduco|OK|commanduco|commanduco
Isol|conmeatus|conmeatus|OK|commeatus|commeatus
Isol|conmemini|conmemini|OK|commemini|commemini
Isol|conmemorabilis|conmemorabilis|OK|commemorabilis|commemorabilis
OK|conmemoramentum|conmemoramentum|OK|commemoramentum|commemoramentum
OK|conmemoratio|conmemoratio|OK|commemoratio|commemoratio
Isol|conmemoro|conmemoro|OK|commemoro|commemoro
Isol|conmendo|conmendo|Mult|commendo|commendo
Isol|conmeo|conmeo|OK|commeo|commeo
Isol|conmercium|conmercium|OK|commercium|commercium
Isol|conmercor|conmercor|OK|commercor|commercor
Isol|conmereor|conmereor|OK|commereor|commereor
Isol|conmetior|conmetior|OK|commetior|commetior
Mult|conmeto|conmeto|Mult|commeto|commeto
Isol|conmigro|conmigro|OK|commigro|commigro
Isol|conminiscor|conminiscor|OK|comminiscor|comminiscor
Isol|conmisceo|conmisceo|OK|commisceo|commisceo
OK|conmitigo|conmitigo|OK|commitigo|commitigo
Isol|conmitto|conmitto|OK|committo|committo
OK|conmolenda|conmolenda|OK|commolenda|commolenda
OK|conmolior|conmolior|OK|commolior|commolior
OK|conmonefacio|conmonefacio|OK|commonefacio|commonefacio
Isol|conmoneo|conmoneo|OK|commoneo|commoneo
OK|conmonstro|conmonstro|OK|commonstro|commonstro
OK|conmorior|conmorior|OK|commorior|commorior
OK|conmoror|conmoror|OK|commoror|commoror
Isol|conmoveo|conmoveo|OK|commoveo|commoveo
Isol|conmunico|conmunico|OK|communico|communico
Isol|conmuto|conmuto|OK|commuto|commuto
OK|conpaciscor|conpaciscor|OK|compaciscor|compaciscor
Isol|conpactum|conpactum|OK|compactum|compactum
Isol|conpar|conpar|Mult|compar|compar
Isol|conparatio|conparatio|Mult|comparatio|comparatio
Isol|conparco|conparco|OK|comparco|comparco
OK|conpareo|conpareo|OK|compareo|compareo
Isol|conparo|conparo|Mult|comparo|comparo
Isol|conpedio|conpedio|OK|compedio|compedio
Mult|conpello|conpello|Mult|compello|compello
Isol|conpensatio|conpensatio|OK|compensatio|compensatio
OK|conpenso|conpenso|OK|compenso|compenso
OK|conperior|conperior|OK|comperior|comperior
Isol|conpes|conpes|Mult|compes|compes
Isol|conpeto|conpeto|OK|competo|competo
Isol|conpingo|conpingo|Mult|compingo|compingo
Isol|conplector|conplector|Mult|complector|complector
Isol|conpleo|conpleo|OK|compleo|compleo
OK|conplexio|conplexio|OK|complexio|complexio
OK|conplico|conplico|OK|complico|complico
OK|conploratio|conploratio|OK|comploratio|comploratio
Isol|conploratus|conploratus|Mult|comploratus|comploratus
Isol|conploro|conploro|OK|comploro|comploro
Isol|conplures|conplures|Mult|complures|complures
Isol|conpluriens|conpluriens|OK|compluriens|compluriens
Isol|conplusculi|conplusculi|OK|complusculi|complusculi
OK|conpono|conpono|OK|compono|compono
OK|conportatio|conportatio|OK|comportatio|comportatio
Isol|conporto|conporto|OK|comporto|comporto
Isol|conpos|conpos|OK|compos|compos
Isol|conposite|conposite|OK|composite|composite
Isol|conpositio|conpositio|OK|compositio|compositio
Isol|conpositor|conpositor|OK|compositor|compositor
Isol|conpositum|conpositum|OK|compositum|compositum
Isol|conpotio|conpotio|OK|compotio|compotio
Isol|conpotrix|conpotrix|OK|compotrix|compotrix
OK|conprecor|conprecor|OK|comprecor|comprecor
Isol|conprehendo|conprehendo|OK|comprehendo|comprehendo
Isol|conprehensibilis|conprehensibilis|OK|comprehensibilis|comprehensibilis
Isol|conprehensio|conprehensio|OK|comprehensio|comprehensio
Isol|conprendo|conprendo|OK|comprendo|comprendo
Isol|conpressio|conpressio|OK|compressio|compressio
OK|conpressor|conpressor|OK|compressor|compressor
Isol|conprimo|conprimo|OK|comprimo|comprimo
Isol|conprobo|conprobo|OK|comprobo|comprobo
Isol|conpromitto|conpromitto|OK|compromitto|compromitto
Isol|conpungo|conpungo|OK|compungo|compungo
Isol|conputo|conputo|OK|computo|computo
Isol|conputresco|conputresco|OK|computresco|computresco
OK|corrado|corrado|OK|conrado|conrado
OK|corrasus|corrasus|OK|conrasus|conrasus
OK|corrationalitas|corrationalitas|OK|conrationalitas|conrationalitas
OK|correctio|correctio|OK|conrectio|conrectio
OK|corrector|corrector|Isol|conrector|conrector
OK|correctura|correctura|Isol|conrectura|conrectura
Mult|correctus|correctus|Isol|conrectus|conrectus
OK|correcumbens|correcumbens|Isol|conrecumbens|conrecumbens
Isol|corregione|corregione|Isol|conregione|conregione
OK|corregno|corregno|Isol|conregno|conregno
OK|correpo|correpo|Isol|conrepo|conrepo
OK|correpte|correpte|Isol|conrepte|conrepte
OK|correptio|correptio|Isol|conreptio|conreptio
OK|correptor|correptor|Isol|conreptor|conreptor
OK|correptus|correptus|Isol|conreptus|conreptus
OK|corresupinatus|corresupinatus|Isol|conresupinatus|conresupinatus
OK|corresuscito|corresuscito|Isol|conresuscito|conresuscito
Mult|correus|correus|Isol|conreus|conreus
OK|corrideo|corrideo|OK|conrideo|conrideo
OK|corrigia|corrigia|Isol|conrigia|conrigia
OK|corrigo|corrigo|Isol|conrigo|conrigo
OK|corripio|corripio|Isol|conripio|conripio
OK|corrivalis|corrivalis|Isol|conrivalis|conrivalis
OK|corrivatio|corrivatio|Isol|conrivatio|conrivatio
OK|corrivium|corrivium|Isol|conrivium|conrivium
OK|corrivo|corrivo|Isol|conrivo|conrivo
OK|corroboramentum|corroboramentum|Isol|conroboramentum|conroboramentum
OK|corroboro|corroboro|Isol|conroboro|conroboro
OK|corrodo|corrodo|Isol|conrodo|conrodo
OK|corrogatio|corrogatio|Isol|conrogatio|conrogatio
OK|corrogo|corrogo|OK|conrogo|conrogo
OK|corrosus|corrosus|Isol|conrosus|conrosus
OK|corrotundo|corrotundo|Isol|conrotundo|conrotundo
OK|corruda|corruda|Isol|conruda|conruda
OK|corrudis|corrudis|OK|conrudis|conrudis
OK|corrugis|corrugis|Isol|conrugis|conrugis
OK|corrugo|corrugo|Isol|conrugo|conrugo
OK|corrugus|corrugus|Isol|conrugus|conrugus
OK|corrumpo|corrumpo|Isol|conrumpo|conrumpo
OK|corruo|corruo|Isol|conruo|conruo
OK|corrupte|corrupte|Isol|conrupte|conrupte
OK|corruptela|corruptela|Isol|conruptela|conruptela
OK|corruptibilis|corruptibilis|Isol|conruptibilis|conruptibilis
OK|corruptibilitas|corruptibilitas|Isol|conruptibilitas|conruptibilitas
OK|corruptio|corruptio|Isol|conruptio|conruptio
OK|corruptivus|corruptivus|Isol|conruptivus|conruptivus
OK|corruptor|corruptor|Isol|conruptor|conruptor
OK|corruptorius|corruptorius|Isol|conruptorius|conruptorius
OK|corruptrix|corruptrix|Isol|conruptrix|conruptrix
OK|corruptus|corruptus|Isol|conruptus|conruptus
OK|corruspor|corruspor|Isol|conruspor|conruspor
OK|exsacrifico|exsacrifico|OK|exacrifico|exacrifico
OK|exsaevio|exsaevio|OK|exaevio|exaevio
OK|exsanguinatus|exsanguinatus|OK|exanguinatus|exanguinatus
OK|exsanguis|exsanguis|OK|exanguis|exanguis
OK|exsanio|exsanio|OK|exanio|exanio
OK|exsarcio|exsarcio|OK|exarcio|exarcio
OK|exsatio|exsatio|OK|exatio|exatio
OK|exsaturo|exsaturo|OK|exaturo|exaturo
OK|exscalpo|exscalpo|OK|excalpo|excalpo
Isol|exscensio|exscensio|OK|excensio|excensio
OK|exscidium|exscidium|Mult|excidium|excidium
OK|exscindo|exscindo|OK|excindo|excindo
Isol|exscio|exscio|OK|excio|excio
OK|exscissatus|exscissatus|OK|excissatus|excissatus
OK|exscreabilis|exscreabilis|OK|excreabilis|excreabilis
OK|exscreatio|exscreatio|OK|excreatio|excreatio
OK|exscreatus|exscreatus|OK|excreatus|excreatus
OK|exscreo|exscreo|OK|excreo|excreo
OK|exscribo|exscribo|OK|excribo|excribo
OK|exsculpo|exsculpo|OK|exculpo|exculpo
OK|exseco|exseco|OK|execo|execo
OK|exsecrabilis|exsecrabilis|OK|execrabilis|execrabilis
OK|exsecrabilitas|exsecrabilitas|OK|execrabilitas|execrabilitas
OK|exsecramentum|exsecramentum|OK|execramentum|execramentum
OK|exsecratio|exsecratio|Isol|execratio|execratio
OK|exsecrator|exsecrator|Isol|execrator|execrator
Mult|exsecratus|exsecratus|Isol|execratus|execratus
OK|exsecror|exsecror|OK|execror|execror
OK|exsectio|exsectio|Isol|exectio|exectio
OK|exsector|exsector|Isol|exector|exector
OK|exsectus|exsectus|Isol|exectus|exectus
OK|exsecutio|exsecutio|Isol|executio|executio
OK|exsecutor|exsecutor|Isol|executor|executor
OK|exsecutus|exsecutus|OK|executus|executus
OK|exsensus|exsensus|OK|exensus|exensus
OK|exsequens|exsequens|OK|exequens|exequens
OK|exsequiae|exsequiae|OK|exequiae|exequiae
OK|exsequialis|exsequialis|OK|exequialis|exequialis
OK|exsequior|exsequior|OK|exequior|exequior
OK|exsequor|exsequor|OK|exequor|exequor
Mult|exsercio|exsercio|Mult|exercio|exercio
OK|exsero|exsero|Mult|exero|exero
OK|exserte|exserte|OK|exerte|exerte
OK|exserto|exserto|OK|exerto|exerto
OK|exsertus|exsertus|OK|exertus|exertus
OK|exsibilo|exsibilo|OK|exibilo|exibilo
OK|exsiccatus|exsiccatus|Isol|exiccatus|exiccatus
OK|exsiccesco|exsiccesco|OK|exiccesco|exiccesco
OK|exsicco|exsicco|OK|exicco|exicco
OK|exsico|exsico|OK|exico|exico
OK|exsigno|exsigno|OK|exigno|exigno
OK|exsilica|exsilica|Isol|exilica|exilica
OK|exsilio|exsilio|Mult|exilio|exilio
OK|exsilium|exsilium|OK|exilium|exilium
OK|exsistentia|exsistentia|OK|existentia|existentia
OK|exsistentialis|exsistentialis|OK|existentialis|existentialis
OK|exsistentialitas|exsistentialitas|OK|existentialitas|existentialitas
OK|exsistentialiter|exsistentialiter|Isol|existentialiter|existentialiter
OK|exsisto|exsisto|Mult|existo|existo
OK|exsolesco|exsolesco|Mult|exolesco|exolesco
OK|exsoletus|exsoletus|OK|exoletus|exoletus
OK|exsolo|exsolo|OK|exolo|exolo
Isol|exsolui|exsolui|Isol|exolui|exolui
OK|exsolvo|exsolvo|OK|exolvo|exolvo
OK|exsomnis|exsomnis|OK|exomnis|exomnis
OK|exsono|exsono|Isol|exono|exono
OK|exsorbeo|exsorbeo|OK|exorbeo|exorbeo
OK|exsordesco|exsordesco|OK|exordesco|exordesco
OK|exsors|exsors|Mult|exors|exors
OK|exspatior|exspatior|Mult|expatior|expatior
OK|exspectabilis|exspectabilis|Isol|expectabilis|expectabilis
OK|exspectatio|exspectatio|OK|expectatio|expectatio
OK|exspectator|exspectator|Isol|expectator|expectator
OK|exspectatrix|exspectatrix|Isol|expectatrix|expectatrix
OK|exspectatus|exspectatus|OK|expectatus|expectatus
OK|exspecto|exspecto|Mult|expecto|expecto
OK|exspergo|exspergo|Mult|expergo|expergo
OK|exspersus|exspersus|OK|expersus|expersus
OK|exspes|exspes|Isol|expes|expes
OK|exspiratio|exspiratio|OK|expiratio|expiratio
OK|exspiro|exspiro|Mult|expiro|expiro
OK|exsplendesco|exsplendesco|Mult|explendesco|explendesco
OK|exspoliatio|exspoliatio|OK|expoliatio|expoliatio
OK|exspoliator|exspoliator|Isol|expoliator|expoliator
OK|exspolio|exspolio|Mult|expolio|expolio
OK|exspretus|exspretus|OK|expretus|expretus
OK|exspuitio|exspuitio|OK|expuitio|expuitio
OK|exspumo|exspumo|OK|expumo|expumo
OK|exspuo|exspuo|Mult|expuo|expuo
OK|extantia|extantia|OK|exstantia|exstantia
OK|extasis|extasis|OK|exstasis|exstasis
OK|externatus|externatus|Isol|exsternatus|exsternatus
Mult|externo|externo|OK|exsterno|exsterno
OK|extillo|extillo|OK|exstillo|exstillo
Isol|extimulator|extimulator|OK|exstimulator|exstimulator
Mult|extimulo|extimulo|OK|exstimulo|exstimulo
Isol|extinctio|extinctio|OK|exstinctio|exstinctio
Isol|extinctor|extinctor|OK|exstinctor|exstinctor
Mult|extinctus|extinctus|Mult|exstinctus|exstinctus
Isol|extinguibilis|extinguibilis|OK|exstinguibilis|exstinguibilis
OK|extinguo|extinguo|OK|exstinguo|exstinguo
OK|extirpatio|extirpatio|OK|exstirpatio|exstirpatio
OK|extirpator|extirpator|OK|exstirpator|exstirpator
Isol|extirpatrix|extirpatrix|OK|exstirpatrix|exstirpatrix
OK|extirpo|extirpo|OK|exstirpo|exstirpo
OK|exto|exto|OK|exsto|exsto
Isol|extructio|extructio|OK|exstructio|exstructio
Isol|extructor|extructor|OK|exstructor|exstructor
Isol|extructorius|extructorius|OK|exstructorius|exstructorius
OK|extructus|extructus|OK|exstructus|exstructus
Mult|extruo|extruo|OK|exstruo|exstruo
OK|exuccus|exuccus|OK|exsuccus|exsuccus
